ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,teff_gspphot
46.104357531511646,36.4657880263053,1.9814510998284605,0.026648235,15.684849149784725,1.3381105002863882,12.602108,1.071845,5509.9844
46.23388527740211,36.43395965105088,0.9863608470023032,0.065465145,6.68732942372332,-4.499157968465578,16.551682,1.4935808,4533.771
46.21213846293499,36.47369221041309,1.1799770568694696,0.040033236,-6.619344108548967,-0.0787096847164471,15.373887,1.1442766,5273.62
45.86184497724509,36.29608024421629,2.2016214930322104,0.11505437,3.93974770664126,-13.458007373304875,17.26032,2.2169304,3703.502
45.98384068610967,36.38943111368639,2.1879411540404567,0.049750075,19.82286475225601,-0.8381680143962865,15.974572,1.7122602,4308.007
45.83984879602456,36.400766962934696,1.2508203188900884,0.05140382,-1.0108086830313805,-1.0468289470703067,15.829797,1.3896799,4461.6606
45.776399121665285,36.41279427375348,0.9049438047825552,0.07007932,-4.06420657681585,-2.3537997608677843,16.63519,1.5342903,4571.2065
45.868775852624815,36.505145015440434,0.879093013549631,0.023572065,6.053481031995133,-2.0950368727623183,14.311258,0.9909134,6047.2583
46.03583168587244,36.47706483780689,0.7747976250020477,0.057943854,4.130210122830476,-8.573725119192925,16.329588,1.1719646,5045.4253
46.08974670757824,36.64676870003909,1.5815419659957224,0.11011029,-11.707850765173475,-5.536092502514341,17.416624,1.9285469,4365.8257
46.093932484923,36.66224663243404,0.6926387090436364,0.035744555,4.161684152017285,-2.321918578615766,15.0731,1.0028,5958.5264
46.3476232539193,36.49120189516713,1.1340773837894,0.021460216,8.977577352093848,-6.420732773546776,13.671052,0.96401596,5662.1167
46.46777991954141,36.685406848885805,0.7366425759837648,0.041168675,4.14579211163565,-6.613288665681793,15.498785,1.0063057,5694.8643
46.579578561417854,36.71158510058956,1.083752764780877,0.06903857,3.277033751563843,0.0688996690848466,16.485641,1.454814,4315.951
46.67729531388522,36.77319374569372,0.665514422704029,0.057263225,2.849254352441918,-4.2105026645577,16.204859,1.1142845,4847.3667
46.69501577724234,36.78604356750705,2.604985176908294,0.015802287,-17.92713483582556,-10.378873631076026,13.327608,1.0934362,5461.9517
46.51300230961754,36.82456310704698,2.125403873820843,0.016059987,-4.58275032401284,-2.751742803315807,9.197824,1.3958635,4969.2676
46.56848706576422,36.922936290570135,1.865466231176208,0.1495315,-4.881714383158146,-3.783892433954053,17.847288,2.1142273,3784.5864
46.21257107599117,36.659499159003545,0.8895971838834971,0.06697028,-3.1830778155417625,-0.6659379495926854,16.346241,1.3993559,4632.2856
46.30795705922971,36.70840967278786,1.0971242661439868,0.086939335,1.618743445422238,-3.814728074109166,16.969486,1.5414543,4237.9077
46.22860376104953,36.77976751237463,1.0698404770525118,0.07241846,4.082695559001077,-5.191495660011713,16.343811,1.2470922,4685.787
46.15989064705026,36.90519684407211,0.6760670056107412,0.024359455,0.7453989564538204,-3.3663599888065106,14.308257,0.8433695,6429.1265
46.356871789669135,37.044698215246726,0.6613914887689043,0.02222005,7.425619123830263,-3.9948577670987175,14.254125,0.9579048,5672.0596
48.07468812718117,36.6731690180184,1.428007773070914,0.022184988,-2.9368022869699857,-8.39018182332805,10.650778,1.5712786,5150.379199999999
47.52409110698931,36.48556129818594,0.7483590665116469,0.029575959,7.04344420616879,-3.3101986237238084,15.099965,1.0236616,5796.7944
47.33096289937769,36.34276324703944,3.982435719114117,0.16570818,-0.4911681429043417,-15.459270207893551,17.368326,2.9898968,3414.8354
47.27014297942488,36.38452236731175,0.3038694768493539,0.022910679,2.983138949008779,-4.931126623457292,13.54329,1.447998,5150.379199999999
47.40378172840493,36.38988957678264,0.8654145948739004,0.021283405,-0.4712885588667832,-4.278256461234214,13.848696,0.96380615,5774.117
47.218760361274725,36.48160385259691,1.0060222393286558,0.017099943,1.8626813990153064,-1.841622212510957,13.287825,1.2199211,5150.379199999999
47.24566612278611,36.500392823658025,0.5757639443855481,0.04620525,-3.369146163495051,-4.144442338582381,15.746925,1.0635376,5692.0107
47.25842369467816,36.55727146084201,3.782442672689996,0.08234583,44.58452961632497,-40.59566752877437,16.925842,2.5512428,3600.9648
47.577580406617095,36.58017659421543,1.945703715997145,0.15506415,9.284155155792863,-18.46424732238444,18.217182,2.5393257,3391.0986
47.33999426478935,36.55200031148585,0.8803400282835113,0.072548546,9.848115477370929,-11.17265920790745,16.44591,1.2930374,5150.379199999999
47.76864081733647,36.56736159064159,0.7564604766880714,0.059470944,0.6168695023540712,2.2063991971715877,16.48559,1.3874865,4641.913
47.85208183459062,36.69006236042568,1.7375428366303614,0.08786466,-7.779921479483974,-14.832160624117218,17.113226,2.0665627,4375.1685
47.80547453934291,36.71439179253919,1.1401741135202,0.071544126,6.770892965191162,-14.509136060573413,16.862906,1.6713467,4542.857
47.99038876159111,36.677298715516194,0.790015683282875,0.037517704,-3.097358811556066,-4.211848155950706,15.116083,1.0454264,5424.7983
48.04885927177838,36.6771401339221,1.5274545941153184,0.08574034,-4.1319740853603,1.6369370427334036,16.787731,1.9784889,3763.0278
48.09876623671888,36.744432859013855,4.856989787644188,0.39004913,-9.931660343341576,-12.005540271683136,19.384914,2.7516098,5150.379199999999
48.130336798185134,36.8296923759595,1.315032460813299,0.09372302,14.887711070886024,-2.677274782978868,16.993364,1.8088703,4490.795
48.0638286492531,36.86113521258645,0.7913594651266035,0.054925017,0.138730846189502,4.074166822941428,15.85962,1.1126089,5300.689
47.6922686677919,36.68430553877879,0.7503248321694889,0.07333301,4.772766680686718,-3.803031873736204,16.866106,1.3296566,4868.3096
47.63327259808118,36.793219604095,4.363107754205289,0.24353707,-4.809665822231882,-32.31957149089659,18.689306,3.059475,3135.5127
47.48886967662609,36.77627390498033,0.2547900447813023,0.01730921,-1.5625363285124316,0.4270289271680539,13.462181,1.5716057,4851.7646
